area_code,area_name,geography,period,indicator,measure,unit,value
E05000822,Broadheath,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: With dependent children,Count,Households,223
E05000822,Broadheath,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: All children non-dependent,Count,Households,41
E05000822,Broadheath,Electoral ward,2021-03-21,Single family household: Lone parent family: With dependent children,Count,Households,354
E05000822,Broadheath,Electoral ward,2021-03-21,Single family household: Lone parent family: All children non-dependent,Count,Households,237
E05000822,Broadheath,Electoral ward,2021-03-21,Single family household: Other single family household: Other family composition,Count,Households,37
E05000822,Broadheath,Electoral ward,2021-03-21,Other household types: With dependent children,Count,Households,121
E05000822,Broadheath,Electoral ward,2021-03-21,"Other household types: Other, including all full-time students and all aged 66 years and over",Count,Households,131
E05000823,Brooklands,Electoral ward,2021-03-21,One-person household: Aged 66 years and over,Count,Households,599
E05000823,Brooklands,Electoral ward,2021-03-21,One-person household: Other,Count,Households,507
E05000823,Brooklands,Electoral ward,2021-03-21,Single family household: All aged 66 years and over,Count,Households,466
E05000823,Brooklands,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: No children,Count,Households,436
E05000823,Brooklands,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: Dependent children,Count,Households,1073
E05000823,Brooklands,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: All children non-dependent,Count,Households,287
E05000823,Brooklands,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: No children,Count,Households,204
E05000823,Brooklands,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: With dependent children,Count,Households,146
E05000823,Brooklands,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: All children non-dependent,Count,Households,20
E05000823,Brooklands,Electoral ward,2021-03-21,Single family household: Lone parent family: With dependent children,Count,Households,169
E05000823,Brooklands,Electoral ward,2021-03-21,Single family household: Lone parent family: All children non-dependent,Count,Households,134
E05000823,Brooklands,Electoral ward,2021-03-21,Single family household: Other single family household: Other family composition,Count,Households,13
E05000823,Brooklands,Electoral ward,2021-03-21,Other household types: With dependent children,Count,Households,76
E05000823,Brooklands,Electoral ward,2021-03-21,"Other household types: Other, including all full-time students and all aged 66 years and over",Count,Households,73
E05000824,Bucklow-St Martins,Electoral ward,2021-03-21,One-person household: Aged 66 years and over,Count,Households,547
E05000824,Bucklow-St Martins,Electoral ward,2021-03-21,One-person household: Other,Count,Households,740
E05000824,Bucklow-St Martins,Electoral ward,2021-03-21,Single family household: All aged 66 years and over,Count,Households,247
E05000824,Bucklow-St Martins,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: No children,Count,Households,355
E05000824,Bucklow-St Martins,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: Dependent children,Count,Households,437
E05000824,Bucklow-St Martins,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: All children non-dependent,Count,Households,215
E05000824,Bucklow-St Martins,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: No children,Count,Households,180
E05000824,Bucklow-St Martins,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: With dependent children,Count,Households,300
E05000824,Bucklow-St Martins,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: All children non-dependent,Count,Households,52
E05000824,Bucklow-St Martins,Electoral ward,2021-03-21,Single family household: Lone parent family: With dependent children,Count,Households,589
E05000824,Bucklow-St Martins,Electoral ward,2021-03-21,Single family household: Lone parent family: All children non-dependent,Count,Households,282
E05000824,Bucklow-St Martins,Electoral ward,2021-03-21,Single family household: Other single family household: Other family composition,Count,Households,32
E05000824,Bucklow-St Martins,Electoral ward,2021-03-21,Other household types: With dependent children,Count,Households,100
E05000824,Bucklow-St Martins,Electoral ward,2021-03-21,"Other household types: Other, including all full-time students and all aged 66 years and over",Count,Households,107
E05000825,Clifford,Electoral ward,2021-03-21,One-person household: Aged 66 years and over,Count,Households,424
E05000825,Clifford,Electoral ward,2021-03-21,One-person household: Other,Count,Households,1416
E05000825,Clifford,Electoral ward,2021-03-21,Single family household: All aged 66 years and over,Count,Households,115
E05000825,Clifford,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: No children,Count,Households,259
E05000825,Clifford,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: Dependent children,Count,Households,741
E05000825,Clifford,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: All children non-dependent,Count,Households,227
E05000825,Clifford,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: No children,Count,Households,382
E05000825,Clifford,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: With dependent children,Count,Households,158
E05000825,Clifford,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: All children non-dependent,Count,Households,20
E05000825,Clifford,Electoral ward,2021-03-21,Single family household: Lone parent family: With dependent children,Count,Households,433
E05000825,Clifford,Electoral ward,2021-03-21,Single family household: Lone parent family: All children non-dependent,Count,Households,293
E05000825,Clifford,Electoral ward,2021-03-21,Single family household: Other single family household: Other family composition,Count,Households,90
E05000825,Clifford,Electoral ward,2021-03-21,Other household types: With dependent children,Count,Households,278
E05000825,Clifford,Electoral ward,2021-03-21,"Other household types: Other, including all full-time students and all aged 66 years and over",Count,Households,371
E05000826,Davyhulme East,Electoral ward,2021-03-21,One-person household: Aged 66 years and over,Count,Households,543
E05000826,Davyhulme East,Electoral ward,2021-03-21,One-person household: Other,Count,Households,500
E05000826,Davyhulme East,Electoral ward,2021-03-21,Single family household: All aged 66 years and over,Count,Households,416
E05000826,Davyhulme East,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: No children,Count,Households,431
E05000826,Davyhulme East,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: Dependent children,Count,Households,705
E05000826,Davyhulme East,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: All children non-dependent,Count,Households,296
E05000826,Davyhulme East,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: No children,Count,Households,247
E05000826,Davyhulme East,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: With dependent children,Count,Households,180
E05000826,Davyhulme East,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: All children non-dependent,Count,Households,33
E05000826,Davyhulme East,Electoral ward,2021-03-21,Single family household: Lone parent family: With dependent children,Count,Households,240
E05000826,Davyhulme East,Electoral ward,2021-03-21,Single family household: Lone parent family: All children non-dependent,Count,Households,202
E05000826,Davyhulme East,Electoral ward,2021-03-21,Single family household: Other single family household: Other family composition,Count,Households,13
E05000826,Davyhulme East,Electoral ward,2021-03-21,Other household types: With dependent children,Count,Households,84
E05000826,Davyhulme East,Electoral ward,2021-03-21,"Other household types: Other, including all full-time students and all aged 66 years and over",Count,Households,94
E05000827,Davyhulme West,Electoral ward,2021-03-21,One-person household: Aged 66 years and over,Count,Households,541
E05000827,Davyhulme West,Electoral ward,2021-03-21,One-person household: Other,Count,Households,465
E05000827,Davyhulme West,Electoral ward,2021-03-21,Single family household: All aged 66 years and over,Count,Households,510
E05000827,Davyhulme West,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: No children,Count,Households,449
E05000827,Davyhulme West,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: Dependent children,Count,Households,709
E05000827,Davyhulme West,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: All children non-dependent,Count,Households,342
E05000827,Davyhulme West,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: No children,Count,Households,187
E05000827,Davyhulme West,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: With dependent children,Count,Households,236
E05000827,Davyhulme West,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: All children non-dependent,Count,Households,38
E05000827,Davyhulme West,Electoral ward,2021-03-21,Single family household: Lone parent family: With dependent children,Count,Households,250
E05000827,Davyhulme West,Electoral ward,2021-03-21,Single family household: Lone parent family: All children non-dependent,Count,Households,201
E05000827,Davyhulme West,Electoral ward,2021-03-21,Single family household: Other single family household: Other family composition,Count,Households,11
E05000827,Davyhulme West,Electoral ward,2021-03-21,Other household types: With dependent children,Count,Households,90
E05000827,Davyhulme West,Electoral ward,2021-03-21,"Other household types: Other, including all full-time students and all aged 66 years and over",Count,Households,78
E05000828,Flixton,Electoral ward,2021-03-21,One-person household: Aged 66 years and over,Count,Households,787
E05000828,Flixton,Electoral ward,2021-03-21,One-person household: Other,Count,Households,605
E05000828,Flixton,Electoral ward,2021-03-21,Single family household: All aged 66 years and over,Count,Households,520
E05000828,Flixton,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: No children,Count,Households,499
E05000828,Flixton,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: Dependent children,Count,Households,793
E05000828,Flixton,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: All children non-dependent,Count,Households,359
E05000828,Flixton,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: No children,Count,Households,239
E05000828,Flixton,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: With dependent children,Count,Households,209
E05000828,Flixton,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: All children non-dependent,Count,Households,31
E05000828,Flixton,Electoral ward,2021-03-21,Single family household: Lone parent family: With dependent children,Count,Households,218
E05000828,Flixton,Electoral ward,2021-03-21,Single family household: Lone parent family: All children non-dependent,Count,Households,178
E05000828,Flixton,Electoral ward,2021-03-21,Single family household: Other single family household: Other family composition,Count,Households,16
E05000828,Flixton,Electoral ward,2021-03-21,Other household types: With dependent children,Count,Households,75
E05000828,Flixton,Electoral ward,2021-03-21,"Other household types: Other, including all full-time students and all aged 66 years and over",Count,Households,76
E05000829,Gorse Hill,Electoral ward,2021-03-21,One-person household: Aged 66 years and over,Count,Households,453
E05000829,Gorse Hill,Electoral ward,2021-03-21,One-person household: Other,Count,Households,1091
E05000829,Gorse Hill,Electoral ward,2021-03-21,Single family household: All aged 66 years and over,Count,Households,214
E05000829,Gorse Hill,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: No children,Count,Households,418
E05000829,Gorse Hill,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: Dependent children,Count,Households,751
E05000829,Gorse Hill,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: All children non-dependent,Count,Households,243
E05000829,Gorse Hill,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: No children,Count,Households,346
E05000829,Gorse Hill,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: With dependent children,Count,Households,263
E05000829,Gorse Hill,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: All children non-dependent,Count,Households,52
E05000829,Gorse Hill,Electoral ward,2021-03-21,Single family household: Lone parent family: With dependent children,Count,Households,553
E05000829,Gorse Hill,Electoral ward,2021-03-21,Single family household: Lone parent family: All children non-dependent,Count,Households,307
E05000829,Gorse Hill,Electoral ward,2021-03-21,Single family household: Other single family household: Other family composition,Count,Households,42
E05000829,Gorse Hill,Electoral ward,2021-03-21,Other household types: With dependent children,Count,Households,129
E05000829,Gorse Hill,Electoral ward,2021-03-21,"Other household types: Other, including all full-time students and all aged 66 years and over",Count,Households,203
E05000830,Hale Barns,Electoral ward,2021-03-21,One-person household: Aged 66 years and over,Count,Households,614
E05000830,Hale Barns,Electoral ward,2021-03-21,One-person household: Other,Count,Households,343
E05000830,Hale Barns,Electoral ward,2021-03-21,Single family household: All aged 66 years and over,Count,Households,553
E05000830,Hale Barns,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: No children,Count,Households,391
E05000830,Hale Barns,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: Dependent children,Count,Households,974
E05000830,Hale Barns,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: All children non-dependent,Count,Households,286
E05000830,Hale Barns,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: No children,Count,Households,82
E05000830,Hale Barns,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: With dependent children,Count,Households,96
E05000830,Hale Barns,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: All children non-dependent,Count,Households,14
E05000830,Hale Barns,Electoral ward,2021-03-21,Single family household: Lone parent family: With dependent children,Count,Households,149
E05000830,Hale Barns,Electoral ward,2021-03-21,Single family household: Lone parent family: All children non-dependent,Count,Households,109
E05000830,Hale Barns,Electoral ward,2021-03-21,Single family household: Other single family household: Other family composition,Count,Households,7
E05000830,Hale Barns,Electoral ward,2021-03-21,Other household types: With dependent children,Count,Households,115
E05000830,Hale Barns,Electoral ward,2021-03-21,"Other household types: Other, including all full-time students and all aged 66 years and over",Count,Households,88
E05000831,Hale Central,Electoral ward,2021-03-21,One-person household: Aged 66 years and over,Count,Households,511
E05000831,Hale Central,Electoral ward,2021-03-21,One-person household: Other,Count,Households,547
E05000831,Hale Central,Electoral ward,2021-03-21,Single family household: All aged 66 years and over,Count,Households,388
E05000831,Hale Central,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: No children,Count,Households,453
E05000831,Hale Central,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: Dependent children,Count,Households,1111
E05000831,Hale Central,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: All children non-dependent,Count,Households,240
E05000831,Hale Central,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: No children,Count,Households,270
E05000831,Hale Central,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: With dependent children,Count,Households,156
E05000831,Hale Central,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: All children non-dependent,Count,Households,14
E05000831,Hale Central,Electoral ward,2021-03-21,Single family household: Lone parent family: With dependent children,Count,Households,192
E05000831,Hale Central,Electoral ward,2021-03-21,Single family household: Lone parent family: All children non-dependent,Count,Households,126
E05000831,Hale Central,Electoral ward,2021-03-21,Single family household: Other single family household: Other family composition,Count,Households,19
E05000831,Hale Central,Electoral ward,2021-03-21,Other household types: With dependent children,Count,Households,57
E05000831,Hale Central,Electoral ward,2021-03-21,"Other household types: Other, including all full-time students and all aged 66 years and over",Count,Households,96
E05000832,Longford,Electoral ward,2021-03-21,One-person household: Aged 66 years and over,Count,Households,615
E05000832,Longford,Electoral ward,2021-03-21,One-person household: Other,Count,Households,1070
E05000832,Longford,Electoral ward,2021-03-21,Single family household: All aged 66 years and over,Count,Households,234
E05000832,Longford,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: No children,Count,Households,361
E05000832,Longford,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: Dependent children,Count,Households,846
E05000832,Longford,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: All children non-dependent,Count,Households,277
E05000832,Longford,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: No children,Count,Households,358
E05000832,Longford,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: With dependent children,Count,Households,188
E05000832,Longford,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: All children non-dependent,Count,Households,26
E05000832,Longford,Electoral ward,2021-03-21,Single family household: Lone parent family: With dependent children,Count,Households,342
E05000832,Longford,Electoral ward,2021-03-21,Single family household: Lone parent family: All children non-dependent,Count,Households,257
E05000832,Longford,Electoral ward,2021-03-21,Single family household: Other single family household: Other family composition,Count,Households,73
E05000832,Longford,Electoral ward,2021-03-21,Other household types: With dependent children,Count,Households,234
E05000832,Longford,Electoral ward,2021-03-21,"Other household types: Other, including all full-time students and all aged 66 years and over",Count,Households,262
E05000833,Priory,Electoral ward,2021-03-21,One-person household: Aged 66 years and over,Count,Households,663
E05000833,Priory,Electoral ward,2021-03-21,One-person household: Other,Count,Households,1116
E05000833,Priory,Electoral ward,2021-03-21,Single family household: All aged 66 years and over,Count,Households,319
E05000833,Priory,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: No children,Count,Households,481
E05000833,Priory,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: Dependent children,Count,Households,1020
E05000833,Priory,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: All children non-dependent,Count,Households,174
E05000833,Priory,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: No children,Count,Households,446
E05000833,Priory,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: With dependent children,Count,Households,188
E05000833,Priory,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: All children non-dependent,Count,Households,16
E05000833,Priory,Electoral ward,2021-03-21,Single family household: Lone parent family: With dependent children,Count,Households,256
E05000833,Priory,Electoral ward,2021-03-21,Single family household: Lone parent family: All children non-dependent,Count,Households,139
E05000833,Priory,Electoral ward,2021-03-21,Single family household: Other single family household: Other family composition,Count,Households,30
E05000833,Priory,Electoral ward,2021-03-21,Other household types: With dependent children,Count,Households,63
E05000833,Priory,Electoral ward,2021-03-21,"Other household types: Other, including all full-time students and all aged 66 years and over",Count,Households,114
E05000835,Sale Moor,Electoral ward,2021-03-21,One-person household: Aged 66 years and over,Count,Households,599
E05000835,Sale Moor,Electoral ward,2021-03-21,One-person household: Other,Count,Households,665
E05000835,Sale Moor,Electoral ward,2021-03-21,Single family household: All aged 66 years and over,Count,Households,346
E05000835,Sale Moor,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: No children,Count,Households,377
E05000835,Sale Moor,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: Dependent children,Count,Households,847
E05000835,Sale Moor,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: All children non-dependent,Count,Households,240
E05000835,Sale Moor,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: No children,Count,Households,257
E05000835,Sale Moor,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: With dependent children,Count,Households,224
E05000835,Sale Moor,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: All children non-dependent,Count,Households,48
E05000835,Sale Moor,Electoral ward,2021-03-21,Single family household: Lone parent family: With dependent children,Count,Households,362
E05000835,Sale Moor,Electoral ward,2021-03-21,Single family household: Lone parent family: All children non-dependent,Count,Households,210
E05000835,Sale Moor,Electoral ward,2021-03-21,Single family household: Other single family household: Other family composition,Count,Households,21
E05000835,Sale Moor,Electoral ward,2021-03-21,Other household types: With dependent children,Count,Households,100
E05000835,Sale Moor,Electoral ward,2021-03-21,"Other household types: Other, including all full-time students and all aged 66 years and over",Count,Households,101
E05000834,St Mary's,Electoral ward,2021-03-21,One-person household: Aged 66 years and over,Count,Households,637
E05000834,St Mary's,Electoral ward,2021-03-21,One-person household: Other,Count,Households,753
E05000834,St Mary's,Electoral ward,2021-03-21,Single family household: All aged 66 years and over,Count,Households,460
E05000834,St Mary's,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: No children,Count,Households,439
E05000834,St Mary's,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: Dependent children,Count,Households,888
E05000834,St Mary's,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: All children non-dependent,Count,Households,304
E05000834,St Mary's,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: No children,Count,Households,187
E05000834,St Mary's,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: With dependent children,Count,Households,191
E05000834,St Mary's,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: All children non-dependent,Count,Households,38
E05000834,St Mary's,Electoral ward,2021-03-21,Single family household: Lone parent family: With dependent children,Count,Households,410
E05000834,St Mary's,Electoral ward,2021-03-21,Single family household: Lone parent family: All children non-dependent,Count,Households,230
E05000834,St Mary's,Electoral ward,2021-03-21,Single family household: Other single family household: Other family composition,Count,Households,24
E05000834,St Mary's,Electoral ward,2021-03-21,Other household types: With dependent children,Count,Households,129
E05000834,St Mary's,Electoral ward,2021-03-21,"Other household types: Other, including all full-time students and all aged 66 years and over",Count,Households,122
E05000836,Stretford,Electoral ward,2021-03-21,One-person household: Aged 66 years and over,Count,Households,610
E05000836,Stretford,Electoral ward,2021-03-21,One-person household: Other,Count,Households,870
E05000836,Stretford,Electoral ward,2021-03-21,Single family household: All aged 66 years and over,Count,Households,242
E05000836,Stretford,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: No children,Count,Households,372
E05000836,Stretford,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: Dependent children,Count,Households,778
E05000836,Stretford,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: All children non-dependent,Count,Households,285
E05000836,Stretford,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: No children,Count,Households,295
E05000836,Stretford,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: With dependent children,Count,Households,202
E05000836,Stretford,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: All children non-dependent,Count,Households,32
E05000836,Stretford,Electoral ward,2021-03-21,Single family household: Lone parent family: With dependent children,Count,Households,369
E05000836,Stretford,Electoral ward,2021-03-21,Single family household: Lone parent family: All children non-dependent,Count,Households,274
E05000836,Stretford,Electoral ward,2021-03-21,Single family household: Other single family household: Other family composition,Count,Households,41
E05000836,Stretford,Electoral ward,2021-03-21,Other household types: With dependent children,Count,Households,143
E05000836,Stretford,Electoral ward,2021-03-21,"Other household types: Other, including all full-time students and all aged 66 years and over",Count,Households,159
E05000837,Timperley,Electoral ward,2021-03-21,One-person household: Aged 66 years and over,Count,Households,584
E05000837,Timperley,Electoral ward,2021-03-21,One-person household: Other,Count,Households,366
E05000837,Timperley,Electoral ward,2021-03-21,Single family household: All aged 66 years and over,Count,Households,573
E05000837,Timperley,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: No children,Count,Households,505
E05000837,Timperley,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: Dependent children,Count,Households,1176
E05000837,Timperley,Electoral ward,2021-03-21,Single family household: Married or civil partnership couple: All children non-dependent,Count,Households,388
E05000837,Timperley,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: No children,Count,Households,167
E05000837,Timperley,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: With dependent children,Count,Households,163
E05000837,Timperley,Electoral ward,2021-03-21,Single family household: Cohabiting couple family: All children non-dependent,Count,Households,23
E05000837,Timperley,Electoral ward,2021-03-21,Single family household: Lone parent family: With dependent children,Count,Households,147
E05000837,Timperley,Electoral ward,2021-03-21,Single family household: Lone parent family: All children non-dependent,Count,Households,137
E05000837,Timperley,Electoral ward,2021-03-21,Single family household: Other single family household: Other family composition,Count,Households,12
E05000837,Timperley,Electoral ward,2021-03-21,Other household types: With dependent children,Count,Households,72
E05000837,Timperley,Electoral ward,2021-03-21,"Other household types: Other, including all full-time students and all aged 66 years and over",Count,Households,73
E05000838,Urmston,Electoral ward,2021-03-21,One-person household: Aged 66 years and over,Count,Households,769
E05000838,Urmston,Electoral ward,2021-03-21,One-person household: Other,Count,Households,893
E05000838,Urmston,Electoral ward,2021-03-21,Single family household: All aged 66 years and over,Count,Households,418
