area_code,area_name,geography,period,indicator,measure,unit,value
E08000003,Manchester,Local authority,2021-03-21,Aged 65 to 69 years,Count,Persons,16482
E08000003,Manchester,Local authority,2021-03-21,Aged 70 to 74 years,Count,Persons,13817
E08000003,Manchester,Local authority,2021-03-21,Aged 75 to 79 years,Count,Persons,9206
E08000003,Manchester,Local authority,2021-03-21,Aged 80 to 84 years,Count,Persons,6689
E08000003,Manchester,Local authority,2021-03-21,Aged 85 years and over,Count,Persons,5973
E08000004,Oldham,Local authority,2021-03-21,Aged 4 years and under,Count,Persons,16005
E08000004,Oldham,Local authority,2021-03-21,Aged 5 to 9 years,Count,Persons,17445
E08000004,Oldham,Local authority,2021-03-21,Aged 10 to 14 years,Count,Persons,18068
E08000004,Oldham,Local authority,2021-03-21,Aged 15 to 19 years,Count,Persons,16254
E08000004,Oldham,Local authority,2021-03-21,Aged 20 to 24 years,Count,Persons,14133
E08000004,Oldham,Local authority,2021-03-21,Aged 25 to 29 years,Count,Persons,14975
E08000004,Oldham,Local authority,2021-03-21,Aged 30 to 34 years,Count,Persons,16720
E08000004,Oldham,Local authority,2021-03-21,Aged 35 to 39 years,Count,Persons,16194
E08000004,Oldham,Local authority,2021-03-21,Aged 40 to 44 years,Count,Persons,15093
E08000004,Oldham,Local authority,2021-03-21,Aged 45 to 49 years,Count,Persons,14846
E08000004,Oldham,Local authority,2021-03-21,Aged 50 to 54 years,Count,Persons,16038
E08000004,Oldham,Local authority,2021-03-21,Aged 55 to 59 years,Count,Persons,15057
E08000004,Oldham,Local authority,2021-03-21,Aged 60 to 64 years,Count,Persons,12646
E08000004,Oldham,Local authority,2021-03-21,Aged 65 to 69 years,Count,Persons,10819
E08000004,Oldham,Local authority,2021-03-21,Aged 70 to 74 years,Count,Persons,10640
E08000004,Oldham,Local authority,2021-03-21,Aged 75 to 79 years,Count,Persons,7589
E08000004,Oldham,Local authority,2021-03-21,Aged 80 to 84 years,Count,Persons,5351
E08000004,Oldham,Local authority,2021-03-21,Aged 85 years and over,Count,Persons,4215
E08000005,Rochdale,Local authority,2021-03-21,Aged 4 years and under,Count,Persons,14639
E08000005,Rochdale,Local authority,2021-03-21,Aged 5 to 9 years,Count,Persons,15475
E08000005,Rochdale,Local authority,2021-03-21,Aged 10 to 14 years,Count,Persons,15728
E08000005,Rochdale,Local authority,2021-03-21,Aged 15 to 19 years,Count,Persons,13457
E08000005,Rochdale,Local authority,2021-03-21,Aged 20 to 24 years,Count,Persons,12201
E08000005,Rochdale,Local authority,2021-03-21,Aged 25 to 29 years,Count,Persons,14077
E08000005,Rochdale,Local authority,2021-03-21,Aged 30 to 34 years,Count,Persons,15916
E08000005,Rochdale,Local authority,2021-03-21,Aged 35 to 39 years,Count,Persons,15317
E08000005,Rochdale,Local authority,2021-03-21,Aged 40 to 44 years,Count,Persons,14132
E08000005,Rochdale,Local authority,2021-03-21,Aged 45 to 49 years,Count,Persons,13978
E08000005,Rochdale,Local authority,2021-03-21,Aged 50 to 54 years,Count,Persons,15110
E08000005,Rochdale,Local authority,2021-03-21,Aged 55 to 59 years,Count,Persons,14382
E08000005,Rochdale,Local authority,2021-03-21,Aged 60 to 64 years,Count,Persons,12494
E08000005,Rochdale,Local authority,2021-03-21,Aged 65 to 69 years,Count,Persons,10856
E08000005,Rochdale,Local authority,2021-03-21,Aged 70 to 74 years,Count,Persons,10333
E08000005,Rochdale,Local authority,2021-03-21,Aged 75 to 79 years,Count,Persons,6982
E08000005,Rochdale,Local authority,2021-03-21,Aged 80 to 84 years,Count,Persons,4591
E08000005,Rochdale,Local authority,2021-03-21,Aged 85 years and over,Count,Persons,4105
E08000006,Salford,Local authority,2021-03-21,Aged 4 years and under,Count,Persons,17257
E08000006,Salford,Local authority,2021-03-21,Aged 5 to 9 years,Count,Persons,16713
E08000006,Salford,Local authority,2021-03-21,Aged 10 to 14 years,Count,Persons,16059
E08000006,Salford,Local authority,2021-03-21,Aged 15 to 19 years,Count,Persons,15494
E08000006,Salford,Local authority,2021-03-21,Aged 20 to 24 years,Count,Persons,22657
E08000006,Salford,Local authority,2021-03-21,Aged 25 to 29 years,Count,Persons,26435
E08000006,Salford,Local authority,2021-03-21,Aged 30 to 34 years,Count,Persons,24441
E08000006,Salford,Local authority,2021-03-21,Aged 35 to 39 years,Count,Persons,20471
E08000006,Salford,Local authority,2021-03-21,Aged 40 to 44 years,Count,Persons,16344
E08000006,Salford,Local authority,2021-03-21,Aged 45 to 49 years,Count,Persons,14980
E08000006,Salford,Local authority,2021-03-21,Aged 50 to 54 years,Count,Persons,15436
E08000006,Salford,Local authority,2021-03-21,Aged 55 to 59 years,Count,Persons,15047
E08000006,Salford,Local authority,2021-03-21,Aged 60 to 64 years,Count,Persons,12666
E08000006,Salford,Local authority,2021-03-21,Aged 65 to 69 years,Count,Persons,9681
E08000006,Salford,Local authority,2021-03-21,Aged 70 to 74 years,Count,Persons,9972
E08000006,Salford,Local authority,2021-03-21,Aged 75 to 79 years,Count,Persons,6887
E08000006,Salford,Local authority,2021-03-21,Aged 80 to 84 years,Count,Persons,5003
E08000006,Salford,Local authority,2021-03-21,Aged 85 years and over,Count,Persons,4378
E08000007,Stockport,Local authority,2021-03-21,Aged 4 years and under,Count,Persons,16575
E08000007,Stockport,Local authority,2021-03-21,Aged 5 to 9 years,Count,Persons,18057
E08000007,Stockport,Local authority,2021-03-21,Aged 10 to 14 years,Count,Persons,17927
E08000007,Stockport,Local authority,2021-03-21,Aged 15 to 19 years,Count,Persons,14763
E08000007,Stockport,Local authority,2021-03-21,Aged 20 to 24 years,Count,Persons,13367
E08000007,Stockport,Local authority,2021-03-21,Aged 25 to 29 years,Count,Persons,16943
E08000007,Stockport,Local authority,2021-03-21,Aged 30 to 34 years,Count,Persons,20058
E08000007,Stockport,Local authority,2021-03-21,Aged 35 to 39 years,Count,Persons,20399
E08000007,Stockport,Local authority,2021-03-21,Aged 40 to 44 years,Count,Persons,19504
E08000007,Stockport,Local authority,2021-03-21,Aged 45 to 49 years,Count,Persons,19188
E08000007,Stockport,Local authority,2021-03-21,Aged 50 to 54 years,Count,Persons,20562
E08000007,Stockport,Local authority,2021-03-21,Aged 55 to 59 years,Count,Persons,20457
E08000007,Stockport,Local authority,2021-03-21,Aged 60 to 64 years,Count,Persons,17701
E08000007,Stockport,Local authority,2021-03-21,Aged 65 to 69 years,Count,Persons,15298
E08000007,Stockport,Local authority,2021-03-21,Aged 70 to 74 years,Count,Persons,15653
E08000007,Stockport,Local authority,2021-03-21,Aged 75 to 79 years,Count,Persons,11483
E08000007,Stockport,Local authority,2021-03-21,Aged 80 to 84 years,Count,Persons,8579
E08000007,Stockport,Local authority,2021-03-21,Aged 85 years and over,Count,Persons,8262
E08000008,Tameside,Local authority,2021-03-21,Aged 4 years and under,Count,Persons,13666
E08000008,Tameside,Local authority,2021-03-21,Aged 5 to 9 years,Count,Persons,14701
E08000008,Tameside,Local authority,2021-03-21,Aged 10 to 14 years,Count,Persons,14873
E08000008,Tameside,Local authority,2021-03-21,Aged 15 to 19 years,Count,Persons,12451
E08000008,Tameside,Local authority,2021-03-21,Aged 20 to 24 years,Count,Persons,11907
E08000008,Tameside,Local authority,2021-03-21,Aged 25 to 29 years,Count,Persons,14952
E08000008,Tameside,Local authority,2021-03-21,Aged 30 to 34 years,Count,Persons,16564
E08000008,Tameside,Local authority,2021-03-21,Aged 35 to 39 years,Count,Persons,15739
E08000008,Tameside,Local authority,2021-03-21,Aged 40 to 44 years,Count,Persons,14375
E08000008,Tameside,Local authority,2021-03-21,Aged 45 to 49 years,Count,Persons,14666
E08000008,Tameside,Local authority,2021-03-21,Aged 50 to 54 years,Count,Persons,16604
E08000008,Tameside,Local authority,2021-03-21,Aged 55 to 59 years,Count,Persons,16298
E08000008,Tameside,Local authority,2021-03-21,Aged 60 to 64 years,Count,Persons,13758
E08000008,Tameside,Local authority,2021-03-21,Aged 65 to 69 years,Count,Persons,11251
E08000008,Tameside,Local authority,2021-03-21,Aged 70 to 74 years,Count,Persons,11556
E08000008,Tameside,Local authority,2021-03-21,Aged 75 to 79 years,Count,Persons,7972
E08000008,Tameside,Local authority,2021-03-21,Aged 80 to 84 years,Count,Persons,5333
E08000008,Tameside,Local authority,2021-03-21,Aged 85 years and over,Count,Persons,4403
E08000009,Trafford,Local authority,2021-03-21,Aged 4 years and under,Count,Persons,13466
E08000009,Trafford,Local authority,2021-03-21,Aged 5 to 9 years,Count,Persons,16009
E08000009,Trafford,Local authority,2021-03-21,Aged 10 to 14 years,Count,Persons,16431
E08000009,Trafford,Local authority,2021-03-21,Aged 15 to 19 years,Count,Persons,13210
E08000009,Trafford,Local authority,2021-03-21,Aged 20 to 24 years,Count,Persons,10531
E08000009,Trafford,Local authority,2021-03-21,Aged 25 to 29 years,Count,Persons,12567
E08000009,Trafford,Local authority,2021-03-21,Aged 30 to 34 years,Count,Persons,14902
E08000009,Trafford,Local authority,2021-03-21,Aged 35 to 39 years,Count,Persons,17337
E08000009,Trafford,Local authority,2021-03-21,Aged 40 to 44 years,Count,Persons,17379
E08000009,Trafford,Local authority,2021-03-21,Aged 45 to 49 years,Count,Persons,16493
E08000009,Trafford,Local authority,2021-03-21,Aged 50 to 54 years,Count,Persons,16465
E08000009,Trafford,Local authority,2021-03-21,Aged 55 to 59 years,Count,Persons,15918
E08000009,Trafford,Local authority,2021-03-21,Aged 60 to 64 years,Count,Persons,13052
E08000009,Trafford,Local authority,2021-03-21,Aged 65 to 69 years,Count,Persons,10824
E08000009,Trafford,Local authority,2021-03-21,Aged 70 to 74 years,Count,Persons,10664
E08000009,Trafford,Local authority,2021-03-21,Aged 75 to 79 years,Count,Persons,7917
E08000009,Trafford,Local authority,2021-03-21,Aged 80 to 84 years,Count,Persons,6048
E08000009,Trafford,Local authority,2021-03-21,Aged 85 years and over,Count,Persons,5837
E08000010,Wigan,Local authority,2021-03-21,Aged 4 years and under,Count,Persons,17782
E08000010,Wigan,Local authority,2021-03-21,Aged 5 to 9 years,Count,Persons,19247
E08000010,Wigan,Local authority,2021-03-21,Aged 10 to 14 years,Count,Persons,19786
E08000010,Wigan,Local authority,2021-03-21,Aged 15 to 19 years,Count,Persons,17446
E08000010,Wigan,Local authority,2021-03-21,Aged 20 to 24 years,Count,Persons,17057
E08000010,Wigan,Local authority,2021-03-21,Aged 25 to 29 years,Count,Persons,20834
E08000010,Wigan,Local authority,2021-03-21,Aged 30 to 34 years,Count,Persons,22855
E08000010,Wigan,Local authority,2021-03-21,Aged 35 to 39 years,Count,Persons,21674
E08000010,Wigan,Local authority,2021-03-21,Aged 40 to 44 years,Count,Persons,19645
E08000010,Wigan,Local authority,2021-03-21,Aged 45 to 49 years,Count,Persons,21435
E08000010,Wigan,Local authority,2021-03-21,Aged 50 to 54 years,Count,Persons,24984
E08000010,Wigan,Local authority,2021-03-21,Aged 55 to 59 years,Count,Persons,23248
E08000010,Wigan,Local authority,2021-03-21,Aged 60 to 64 years,Count,Persons,19734
E08000010,Wigan,Local authority,2021-03-21,Aged 65 to 69 years,Count,Persons,16908
E08000010,Wigan,Local authority,2021-03-21,Aged 70 to 74 years,Count,Persons,18340
E08000010,Wigan,Local authority,2021-03-21,Aged 75 to 79 years,Count,Persons,13482
E08000010,Wigan,Local authority,2021-03-21,Aged 80 to 84 years,Count,Persons,8463
E08000010,Wigan,Local authority,2021-03-21,Aged 85 years and over,Count,Persons,6410
