area_code,area_name,geography,period,indicator,ethnic_group,measure,unit,value
E05000819,Altrincham,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Other ethnic group: Any other ethnic group,Count,Persons,154
E05000820,Ashton upon Mersey,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Bangladeshi",Count,Persons,18
E05000820,Ashton upon Mersey,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Chinese",Count,Persons,226
E05000820,Ashton upon Mersey,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Indian",Count,Persons,207
E05000820,Ashton upon Mersey,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Pakistani",Count,Persons,131
E05000820,Ashton upon Mersey,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Other Asian",Count,Persons,82
E05000820,Ashton upon Mersey,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Black, Black British, Black Welsh, Caribbean or African: African",Count,Persons,62
E05000820,Ashton upon Mersey,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",Count,Persons,26
E05000820,Ashton upon Mersey,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Black, Black British, Black Welsh, Caribbean or African: Other Black",Count,Persons,15
E05000820,Ashton upon Mersey,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Mixed or Multiple ethnic groups: White and Asian,Count,Persons,99
E05000820,Ashton upon Mersey,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Mixed or Multiple ethnic groups: White and Black African,Count,Persons,41
E05000820,Ashton upon Mersey,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Mixed or Multiple ethnic groups: White and Black Caribbean,Count,Persons,77
E05000820,Ashton upon Mersey,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,Count,Persons,68
E05000820,Ashton upon Mersey,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"White: English, Welsh, Scottish, Northern Irish or British",Count,Persons,8523
E05000820,Ashton upon Mersey,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,White: Irish,Count,Persons,218
E05000820,Ashton upon Mersey,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,White: Gypsy or Irish Traveller,Count,Persons,3
E05000820,Ashton upon Mersey,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,White: Roma,Count,Persons,11
E05000820,Ashton upon Mersey,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,White: Other White,Count,Persons,341
E05000820,Ashton upon Mersey,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Other ethnic group: Arab,Count,Persons,89
E05000820,Ashton upon Mersey,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Other ethnic group: Any other ethnic group,Count,Persons,108
E05000821,Bowdon,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Bangladeshi",Count,Persons,12
E05000821,Bowdon,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Chinese",Count,Persons,204
E05000821,Bowdon,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Indian",Count,Persons,333
E05000821,Bowdon,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Pakistani",Count,Persons,323
E05000821,Bowdon,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Other Asian",Count,Persons,82
E05000821,Bowdon,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Black, Black British, Black Welsh, Caribbean or African: African",Count,Persons,54
E05000821,Bowdon,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",Count,Persons,28
E05000821,Bowdon,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Black, Black British, Black Welsh, Caribbean or African: Other Black",Count,Persons,9
E05000821,Bowdon,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Mixed or Multiple ethnic groups: White and Asian,Count,Persons,113
E05000821,Bowdon,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Mixed or Multiple ethnic groups: White and Black African,Count,Persons,27
E05000821,Bowdon,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Mixed or Multiple ethnic groups: White and Black Caribbean,Count,Persons,61
E05000821,Bowdon,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,Count,Persons,74
E05000821,Bowdon,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"White: English, Welsh, Scottish, Northern Irish or British",Count,Persons,7034
E05000821,Bowdon,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,White: Irish,Count,Persons,215
E05000821,Bowdon,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,White: Gypsy or Irish Traveller,Count,Persons,2
E05000821,Bowdon,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,White: Roma,Count,Persons,1
E05000821,Bowdon,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,White: Other White,Count,Persons,343
E05000821,Bowdon,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Other ethnic group: Arab,Count,Persons,99
E05000821,Bowdon,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Other ethnic group: Any other ethnic group,Count,Persons,120
E05000822,Broadheath,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Bangladeshi",Count,Persons,53
E05000822,Broadheath,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Chinese",Count,Persons,781
E05000822,Broadheath,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Indian",Count,Persons,1057
E05000822,Broadheath,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Pakistani",Count,Persons,630
E05000822,Broadheath,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Other Asian",Count,Persons,135
E05000822,Broadheath,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Black, Black British, Black Welsh, Caribbean or African: African",Count,Persons,293
E05000822,Broadheath,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",Count,Persons,64
E05000822,Broadheath,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Black, Black British, Black Welsh, Caribbean or African: Other Black",Count,Persons,40
E05000822,Broadheath,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Mixed or Multiple ethnic groups: White and Asian,Count,Persons,141
E05000822,Broadheath,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Mixed or Multiple ethnic groups: White and Black African,Count,Persons,70
E05000822,Broadheath,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Mixed or Multiple ethnic groups: White and Black Caribbean,Count,Persons,141
E05000822,Broadheath,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,Count,Persons,140
E05000822,Broadheath,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"White: English, Welsh, Scottish, Northern Irish or British",Count,Persons,9524
E05000822,Broadheath,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,White: Irish,Count,Persons,211
E05000822,Broadheath,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,White: Gypsy or Irish Traveller,Count,Persons,3
E05000822,Broadheath,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,White: Roma,Count,Persons,11
E05000822,Broadheath,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,White: Other White,Count,Persons,529
E05000822,Broadheath,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Other ethnic group: Arab,Count,Persons,275
E05000822,Broadheath,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Other ethnic group: Any other ethnic group,Count,Persons,194
E05000823,Brooklands,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Bangladeshi",Count,Persons,24
E05000823,Brooklands,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Chinese",Count,Persons,397
E05000823,Brooklands,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Indian",Count,Persons,433
E05000823,Brooklands,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Pakistani",Count,Persons,248
E05000823,Brooklands,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Other Asian",Count,Persons,77
E05000823,Brooklands,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Black, Black British, Black Welsh, Caribbean or African: African",Count,Persons,116
E05000823,Brooklands,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",Count,Persons,50
E05000823,Brooklands,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Black, Black British, Black Welsh, Caribbean or African: Other Black",Count,Persons,25
E05000823,Brooklands,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Mixed or Multiple ethnic groups: White and Asian,Count,Persons,149
E05000823,Brooklands,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Mixed or Multiple ethnic groups: White and Black African,Count,Persons,44
E05000823,Brooklands,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Mixed or Multiple ethnic groups: White and Black Caribbean,Count,Persons,75
E05000823,Brooklands,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,Count,Persons,86
E05000823,Brooklands,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"White: English, Welsh, Scottish, Northern Irish or British",Count,Persons,7984
E05000823,Brooklands,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,White: Irish,Count,Persons,235
E05000823,Brooklands,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,White: Gypsy or Irish Traveller,Count,Persons,0
E05000823,Brooklands,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,White: Roma,Count,Persons,7
E05000823,Brooklands,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,White: Other White,Count,Persons,372
E05000823,Brooklands,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Other ethnic group: Arab,Count,Persons,111
E05000823,Brooklands,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Other ethnic group: Any other ethnic group,Count,Persons,88
E05000824,Bucklow-St Martins,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Bangladeshi",Count,Persons,5
E05000824,Bucklow-St Martins,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Chinese",Count,Persons,58
E05000824,Bucklow-St Martins,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Indian",Count,Persons,91
E05000824,Bucklow-St Martins,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Pakistani",Count,Persons,76
E05000824,Bucklow-St Martins,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Other Asian",Count,Persons,63
E05000824,Bucklow-St Martins,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Black, Black British, Black Welsh, Caribbean or African: African",Count,Persons,154
E05000824,Bucklow-St Martins,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",Count,Persons,63
E05000824,Bucklow-St Martins,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Black, Black British, Black Welsh, Caribbean or African: Other Black",Count,Persons,33
E05000824,Bucklow-St Martins,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Mixed or Multiple ethnic groups: White and Asian,Count,Persons,79
E05000824,Bucklow-St Martins,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Mixed or Multiple ethnic groups: White and Black African,Count,Persons,50
E05000824,Bucklow-St Martins,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Mixed or Multiple ethnic groups: White and Black Caribbean,Count,Persons,208
E05000824,Bucklow-St Martins,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,Count,Persons,63
E05000824,Bucklow-St Martins,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"White: English, Welsh, Scottish, Northern Irish or British",Count,Persons,8705
E05000824,Bucklow-St Martins,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,White: Irish,Count,Persons,125
E05000824,Bucklow-St Martins,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,White: Gypsy or Irish Traveller,Count,Persons,6
E05000824,Bucklow-St Martins,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,White: Roma,Count,Persons,0
E05000824,Bucklow-St Martins,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,White: Other White,Count,Persons,232
E05000824,Bucklow-St Martins,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Other ethnic group: Arab,Count,Persons,41
E05000824,Bucklow-St Martins,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Other ethnic group: Any other ethnic group,Count,Persons,56
E05000825,Clifford,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Bangladeshi",Count,Persons,127
E05000825,Clifford,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Chinese",Count,Persons,149
E05000825,Clifford,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Indian",Count,Persons,1746
E05000825,Clifford,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Pakistani",Count,Persons,2321
E05000825,Clifford,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Other Asian",Count,Persons,347
E05000825,Clifford,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Black, Black British, Black Welsh, Caribbean or African: African",Count,Persons,920
E05000825,Clifford,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",Count,Persons,1042
E05000825,Clifford,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Black, Black British, Black Welsh, Caribbean or African: Other Black",Count,Persons,265
E05000825,Clifford,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Mixed or Multiple ethnic groups: White and Asian,Count,Persons,147
E05000825,Clifford,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Mixed or Multiple ethnic groups: White and Black African,Count,Persons,122
E05000825,Clifford,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Mixed or Multiple ethnic groups: White and Black Caribbean,Count,Persons,309
E05000825,Clifford,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,Count,Persons,265
E05000825,Clifford,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"White: English, Welsh, Scottish, Northern Irish or British",Count,Persons,3820
E05000825,Clifford,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,White: Irish,Count,Persons,178
E05000825,Clifford,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,White: Gypsy or Irish Traveller,Count,Persons,5
E05000825,Clifford,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,White: Roma,Count,Persons,10
E05000825,Clifford,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,White: Other White,Count,Persons,730
E05000825,Clifford,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Other ethnic group: Arab,Count,Persons,370
E05000825,Clifford,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Other ethnic group: Any other ethnic group,Count,Persons,500
E05000826,Davyhulme East,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Bangladeshi",Count,Persons,4
E05000826,Davyhulme East,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Chinese",Count,Persons,115
E05000826,Davyhulme East,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Indian",Count,Persons,186
E05000826,Davyhulme East,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Pakistani",Count,Persons,142
E05000826,Davyhulme East,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Other Asian",Count,Persons,65
E05000826,Davyhulme East,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Black, Black British, Black Welsh, Caribbean or African: African",Count,Persons,49
E05000826,Davyhulme East,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",Count,Persons,101
E05000826,Davyhulme East,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Black, Black British, Black Welsh, Caribbean or African: Other Black",Count,Persons,23
E05000826,Davyhulme East,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Mixed or Multiple ethnic groups: White and Asian,Count,Persons,70
E05000826,Davyhulme East,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Mixed or Multiple ethnic groups: White and Black African,Count,Persons,29
E05000826,Davyhulme East,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Mixed or Multiple ethnic groups: White and Black Caribbean,Count,Persons,122
E05000826,Davyhulme East,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,Count,Persons,70
E05000826,Davyhulme East,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"White: English, Welsh, Scottish, Northern Irish or British",Count,Persons,8136
E05000826,Davyhulme East,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,White: Irish,Count,Persons,235
E05000826,Davyhulme East,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,White: Gypsy or Irish Traveller,Count,Persons,1
E05000826,Davyhulme East,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,White: Roma,Count,Persons,0
E05000826,Davyhulme East,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,White: Other White,Count,Persons,156
E05000826,Davyhulme East,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Other ethnic group: Arab,Count,Persons,38
E05000826,Davyhulme East,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Other ethnic group: Any other ethnic group,Count,Persons,41
E05000827,Davyhulme West,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Bangladeshi",Count,Persons,0
E05000827,Davyhulme West,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Chinese",Count,Persons,76
E05000827,Davyhulme West,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Indian",Count,Persons,115
E05000827,Davyhulme West,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Pakistani",Count,Persons,86
E05000827,Davyhulme West,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Other Asian",Count,Persons,32
E05000827,Davyhulme West,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Black, Black British, Black Welsh, Caribbean or African: African",Count,Persons,56
E05000827,Davyhulme West,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",Count,Persons,57
E05000827,Davyhulme West,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Black, Black British, Black Welsh, Caribbean or African: Other Black",Count,Persons,10
E05000827,Davyhulme West,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Mixed or Multiple ethnic groups: White and Asian,Count,Persons,64
E05000827,Davyhulme West,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Mixed or Multiple ethnic groups: White and Black African,Count,Persons,27
E05000827,Davyhulme West,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Mixed or Multiple ethnic groups: White and Black Caribbean,Count,Persons,108
E05000827,Davyhulme West,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,Count,Persons,72
E05000827,Davyhulme West,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"White: English, Welsh, Scottish, Northern Irish or British",Count,Persons,9121
E05000827,Davyhulme West,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,White: Irish,Count,Persons,158
E05000827,Davyhulme West,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,White: Gypsy or Irish Traveller,Count,Persons,2
E05000827,Davyhulme West,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,White: Roma,Count,Persons,1
E05000827,Davyhulme West,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,White: Other White,Count,Persons,113
E05000827,Davyhulme West,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Other ethnic group: Arab,Count,Persons,46
E05000827,Davyhulme West,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Other ethnic group: Any other ethnic group,Count,Persons,18
E05000828,Flixton,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Bangladeshi",Count,Persons,14
E05000828,Flixton,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Chinese",Count,Persons,53
E05000828,Flixton,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Indian",Count,Persons,113
E05000828,Flixton,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Pakistani",Count,Persons,35
E05000828,Flixton,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Asian, Asian British or Asian Welsh: Other Asian",Count,Persons,32
E05000828,Flixton,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Black, Black British, Black Welsh, Caribbean or African: African",Count,Persons,25
E05000828,Flixton,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",Count,Persons,60
E05000828,Flixton,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,"Black, Black British, Black Welsh, Caribbean or African: Other Black",Count,Persons,22
E05000828,Flixton,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Mixed or Multiple ethnic groups: White and Asian,Count,Persons,74
E05000828,Flixton,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Mixed or Multiple ethnic groups: White and Black African,Count,Persons,41
E05000828,Flixton,Electoral ward,2021-03-21,The ethnic group that the person completing the census feels they belong to,Mixed or Multiple ethnic groups: White and Black Caribbean,Count,Persons,102
