area_code,area_name,geography,period,indicator,national_identity,measure,unit,value
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Welsh only identity,Count,Persons,6
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Welsh and British only identity,Count,Persons,3
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Scottish only identity,Count,Persons,28
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Scottish and British only identity,Count,Persons,10
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Northern Irish only identity,Count,Persons,21
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,4
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Cornish only identity,Count,Persons,0
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Cornish and British only identity,Count,Persons,0
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Any other combination of only UK identities,Count,Persons,6
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Irish only identity,Count,Persons,96
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Irish and at least one UK identity,Count,Persons,22
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only,Count,Persons,210
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,National identity,Other identity and at least one UK identity,Count,Persons,96
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,British only identity,Count,Persons,5460
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,English only identity,Count,Persons,955
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,English and British only identity,Count,Persons,913
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Welsh only identity,Count,Persons,23
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Welsh and British only identity,Count,Persons,13
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Scottish only identity,Count,Persons,48
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Scottish and British only identity,Count,Persons,17
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Northern Irish only identity,Count,Persons,37
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,9
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Cornish only identity,Count,Persons,1
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Cornish and British only identity,Count,Persons,0
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Any other combination of only UK identities,Count,Persons,17
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Irish only identity,Count,Persons,159
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Irish and at least one UK identity,Count,Persons,24
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only,Count,Persons,944
E02001261,Trafford 003,Middle-layer Super Output Area,2021-03-21,National identity,Other identity and at least one UK identity,Count,Persons,258
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,National identity,British only identity,Count,Persons,6011
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,National identity,English only identity,Count,Persons,585
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,National identity,English and British only identity,Count,Persons,600
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,National identity,Welsh only identity,Count,Persons,31
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,National identity,Welsh and British only identity,Count,Persons,12
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,National identity,Scottish only identity,Count,Persons,33
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,National identity,Scottish and British only identity,Count,Persons,16
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,National identity,Northern Irish only identity,Count,Persons,19
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,9
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,National identity,Cornish only identity,Count,Persons,0
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,National identity,Cornish and British only identity,Count,Persons,0
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,National identity,Any other combination of only UK identities,Count,Persons,20
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,National identity,Irish only identity,Count,Persons,129
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,National identity,Irish and at least one UK identity,Count,Persons,20
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only,Count,Persons,922
E02001262,Trafford 004,Middle-layer Super Output Area,2021-03-21,National identity,Other identity and at least one UK identity,Count,Persons,266
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,National identity,British only identity,Count,Persons,5027
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,National identity,English only identity,Count,Persons,1475
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,National identity,English and British only identity,Count,Persons,1333
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,National identity,Welsh only identity,Count,Persons,23
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,National identity,Welsh and British only identity,Count,Persons,4
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,National identity,Scottish only identity,Count,Persons,28
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,National identity,Scottish and British only identity,Count,Persons,14
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,National identity,Northern Irish only identity,Count,Persons,17
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,5
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,National identity,Cornish only identity,Count,Persons,0
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,National identity,Cornish and British only identity,Count,Persons,0
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,National identity,Any other combination of only UK identities,Count,Persons,12
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,National identity,Irish only identity,Count,Persons,73
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,National identity,Irish and at least one UK identity,Count,Persons,17
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only,Count,Persons,240
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,National identity,Other identity and at least one UK identity,Count,Persons,122
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,National identity,British only identity,Count,Persons,5491
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,National identity,English only identity,Count,Persons,1137
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,National identity,English and British only identity,Count,Persons,1058
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,National identity,Welsh only identity,Count,Persons,13
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,National identity,Welsh and British only identity,Count,Persons,2
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,National identity,Scottish only identity,Count,Persons,26
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,National identity,Scottish and British only identity,Count,Persons,9
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,National identity,Northern Irish only identity,Count,Persons,13
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,7
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,National identity,Cornish only identity,Count,Persons,0
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,National identity,Cornish and British only identity,Count,Persons,0
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,National identity,Any other combination of only UK identities,Count,Persons,19
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,National identity,Irish only identity,Count,Persons,128
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,National identity,Irish and at least one UK identity,Count,Persons,22
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only,Count,Persons,535
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,National identity,Other identity and at least one UK identity,Count,Persons,195
E02001265,Trafford 007,Middle-layer Super Output Area,2021-03-21,National identity,British only identity,Count,Persons,4950
E02001265,Trafford 007,Middle-layer Super Output Area,2021-03-21,National identity,English only identity,Count,Persons,1492
E02001265,Trafford 007,Middle-layer Super Output Area,2021-03-21,National identity,English and British only identity,Count,Persons,1344
E02001265,Trafford 007,Middle-layer Super Output Area,2021-03-21,National identity,Welsh only identity,Count,Persons,16
E02001265,Trafford 007,Middle-layer Super Output Area,2021-03-21,National identity,Welsh and British only identity,Count,Persons,11
E02001265,Trafford 007,Middle-layer Super Output Area,2021-03-21,National identity,Scottish only identity,Count,Persons,25
E02001265,Trafford 007,Middle-layer Super Output Area,2021-03-21,National identity,Scottish and British only identity,Count,Persons,12
E02001265,Trafford 007,Middle-layer Super Output Area,2021-03-21,National identity,Northern Irish only identity,Count,Persons,12
E02001265,Trafford 007,Middle-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,5
E02001265,Trafford 007,Middle-layer Super Output Area,2021-03-21,National identity,Cornish only identity,Count,Persons,1
E02001265,Trafford 007,Middle-layer Super Output Area,2021-03-21,National identity,Cornish and British only identity,Count,Persons,0
E02001265,Trafford 007,Middle-layer Super Output Area,2021-03-21,National identity,Any other combination of only UK identities,Count,Persons,11
E02001265,Trafford 007,Middle-layer Super Output Area,2021-03-21,National identity,Irish only identity,Count,Persons,60
E02001265,Trafford 007,Middle-layer Super Output Area,2021-03-21,National identity,Irish and at least one UK identity,Count,Persons,12
E02001265,Trafford 007,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only,Count,Persons,174
E02001265,Trafford 007,Middle-layer Super Output Area,2021-03-21,National identity,Other identity and at least one UK identity,Count,Persons,69
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,National identity,British only identity,Count,Persons,4263
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,National identity,English only identity,Count,Persons,1038
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,National identity,English and British only identity,Count,Persons,949
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,National identity,Welsh only identity,Count,Persons,23
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,National identity,Welsh and British only identity,Count,Persons,6
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,National identity,Scottish only identity,Count,Persons,37
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,National identity,Scottish and British only identity,Count,Persons,8
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,National identity,Northern Irish only identity,Count,Persons,14
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,6
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,National identity,Cornish only identity,Count,Persons,0
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,National identity,Cornish and British only identity,Count,Persons,0
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,National identity,Any other combination of only UK identities,Count,Persons,12
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,National identity,Irish only identity,Count,Persons,89
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,National identity,Irish and at least one UK identity,Count,Persons,12
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only,Count,Persons,346
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,National identity,Other identity and at least one UK identity,Count,Persons,119
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,National identity,British only identity,Count,Persons,4388
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,National identity,English only identity,Count,Persons,1209
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,National identity,English and British only identity,Count,Persons,1025
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,National identity,Welsh only identity,Count,Persons,35
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,National identity,Welsh and British only identity,Count,Persons,13
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,National identity,Scottish only identity,Count,Persons,29
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,National identity,Scottish and British only identity,Count,Persons,20
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,National identity,Northern Irish only identity,Count,Persons,42
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,7
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,National identity,Cornish only identity,Count,Persons,0
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,National identity,Cornish and British only identity,Count,Persons,0
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,National identity,Any other combination of only UK identities,Count,Persons,18
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,National identity,Irish only identity,Count,Persons,85
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,National identity,Irish and at least one UK identity,Count,Persons,19
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only,Count,Persons,275
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,National identity,Other identity and at least one UK identity,Count,Persons,83
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,National identity,British only identity,Count,Persons,4254
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,National identity,English only identity,Count,Persons,1235
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,National identity,English and British only identity,Count,Persons,1119
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,National identity,Welsh only identity,Count,Persons,20
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,National identity,Welsh and British only identity,Count,Persons,10
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,National identity,Scottish only identity,Count,Persons,37
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,National identity,Scottish and British only identity,Count,Persons,9
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,National identity,Northern Irish only identity,Count,Persons,22
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,10
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,National identity,Cornish only identity,Count,Persons,0
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,National identity,Cornish and British only identity,Count,Persons,1
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,National identity,Any other combination of only UK identities,Count,Persons,8
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,National identity,Irish only identity,Count,Persons,78
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,National identity,Irish and at least one UK identity,Count,Persons,23
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only,Count,Persons,131
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,National identity,Other identity and at least one UK identity,Count,Persons,82
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,National identity,British only identity,Count,Persons,5310
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,National identity,English only identity,Count,Persons,900
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,National identity,English and British only identity,Count,Persons,933
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,National identity,Welsh only identity,Count,Persons,36
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,National identity,Welsh and British only identity,Count,Persons,20
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,National identity,Scottish only identity,Count,Persons,37
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,National identity,Scottish and British only identity,Count,Persons,16
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,National identity,Northern Irish only identity,Count,Persons,34
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,4
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,National identity,Cornish only identity,Count,Persons,3
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,National identity,Cornish and British only identity,Count,Persons,0
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,National identity,Any other combination of only UK identities,Count,Persons,17
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,National identity,Irish only identity,Count,Persons,177
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,National identity,Irish and at least one UK identity,Count,Persons,28
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only,Count,Persons,636
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,National identity,Other identity and at least one UK identity,Count,Persons,206
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,National identity,British only identity,Count,Persons,5206
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,National identity,English only identity,Count,Persons,1129
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,National identity,English and British only identity,Count,Persons,1194
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,National identity,Welsh only identity,Count,Persons,36
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,National identity,Welsh and British only identity,Count,Persons,20
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,National identity,Scottish only identity,Count,Persons,38
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,National identity,Scottish and British only identity,Count,Persons,16
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,National identity,Northern Irish only identity,Count,Persons,18
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,12
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,National identity,Cornish only identity,Count,Persons,0
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,National identity,Cornish and British only identity,Count,Persons,0
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,National identity,Any other combination of only UK identities,Count,Persons,16
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,National identity,Irish only identity,Count,Persons,86
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,National identity,Irish and at least one UK identity,Count,Persons,11
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only,Count,Persons,577
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,National identity,Other identity and at least one UK identity,Count,Persons,188
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,National identity,British only identity,Count,Persons,4093
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,National identity,English only identity,Count,Persons,1045
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,National identity,English and British only identity,Count,Persons,998
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,National identity,Welsh only identity,Count,Persons,21
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,National identity,Welsh and British only identity,Count,Persons,7
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,National identity,Scottish only identity,Count,Persons,31
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,National identity,Scottish and British only identity,Count,Persons,10
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,National identity,Northern Irish only identity,Count,Persons,14
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,3
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,National identity,Cornish only identity,Count,Persons,0
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,National identity,Cornish and British only identity,Count,Persons,0
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,National identity,Any other combination of only UK identities,Count,Persons,7
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,National identity,Irish only identity,Count,Persons,62
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,National identity,Irish and at least one UK identity,Count,Persons,11
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only,Count,Persons,239
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,National identity,Other identity and at least one UK identity,Count,Persons,102
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,National identity,British only identity,Count,Persons,4924
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,National identity,English only identity,Count,Persons,1065
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,National identity,English and British only identity,Count,Persons,1239
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,National identity,Welsh only identity,Count,Persons,26
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,National identity,Welsh and British only identity,Count,Persons,17
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,National identity,Scottish only identity,Count,Persons,49
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,National identity,Scottish and British only identity,Count,Persons,19
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,National identity,Northern Irish only identity,Count,Persons,27
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,7
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,National identity,Cornish only identity,Count,Persons,0
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,National identity,Cornish and British only identity,Count,Persons,1
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,National identity,Any other combination of only UK identities,Count,Persons,5
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,National identity,Irish only identity,Count,Persons,116
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,National identity,Irish and at least one UK identity,Count,Persons,15
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only,Count,Persons,391
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,National identity,Other identity and at least one UK identity,Count,Persons,124
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,National identity,British only identity,Count,Persons,5622
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,National identity,English only identity,Count,Persons,1071
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,National identity,English and British only identity,Count,Persons,1199
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,National identity,Welsh only identity,Count,Persons,52
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,National identity,Welsh and British only identity,Count,Persons,19
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,National identity,Scottish only identity,Count,Persons,52
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,National identity,Scottish and British only identity,Count,Persons,33
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,National identity,Northern Irish only identity,Count,Persons,26
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,13
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,National identity,Cornish only identity,Count,Persons,0
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,National identity,Cornish and British only identity,Count,Persons,0
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,National identity,Any other combination of only UK identities,Count,Persons,23
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,National identity,Irish only identity,Count,Persons,133
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,National identity,Irish and at least one UK identity,Count,Persons,21
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only,Count,Persons,1024
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,National identity,Other identity and at least one UK identity,Count,Persons,245
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,National identity,British only identity,Count,Persons,4976
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,National identity,English only identity,Count,Persons,1098
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,National identity,English and British only identity,Count,Persons,1041
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,National identity,Welsh only identity,Count,Persons,20
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,National identity,Welsh and British only identity,Count,Persons,15
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,National identity,Scottish only identity,Count,Persons,39
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,National identity,Scottish and British only identity,Count,Persons,26
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,National identity,Northern Irish only identity,Count,Persons,20
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,10
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,National identity,Cornish only identity,Count,Persons,0
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,National identity,Cornish and British only identity,Count,Persons,1
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,National identity,Any other combination of only UK identities,Count,Persons,20
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,National identity,Irish only identity,Count,Persons,102
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,National identity,Irish and at least one UK identity,Count,Persons,24
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,National identity,Other identity only,Count,Persons,428
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,National identity,Other identity and at least one UK identity,Count,Persons,238
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,National identity,British only identity,Count,Persons,4854
