area_code,area_name,geography,period,indicator,industry,measure,unit,value
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Electricity, gas, steam and air conditioning supply",Count,Persons,23
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Water collection, treatment and supply",Count,Persons,1
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Sewerage,Count,Persons,0
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Waste collection, treatment and disposal activities; materials recovery",Count,Persons,8
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Remediation activities and other waste management services,Count,Persons,0
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Construction of buildings; Civil engineering; Specialised construction activities,Count,Persons,182
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Wholesale and retail trade and repair of motor vehicles and motorcycles,Count,Persons,30
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Wholesale trade, except of motor vehicles and motorcycles",Count,Persons,115
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Retail trade, except of motor vehicles and motorcycles",Count,Persons,728
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Wholesale and retail not otherwise specified,Count,Persons,15
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Land transport and transport via pipelines,Count,Persons,153
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Water transport,Count,Persons,2
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Air transport,Count,Persons,6
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Warehousing and support activities for transportation,Count,Persons,89
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Postal and courier activities,Count,Persons,69
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Accommodation,Count,Persons,41
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Food and beverage service activities,Count,Persons,287
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Publishing activities,Count,Persons,11
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Motion picture, video and television production, sound recording and music publishing activities",Count,Persons,36
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Programming and broadcasting activities,Count,Persons,35
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Telecommunications,Count,Persons,55
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Computer programming, consultancy and related activities",Count,Persons,172
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Information service activities,Count,Persons,2
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Financial service activities, except insurance and pension funding",Count,Persons,103
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Insurance, reinsurance and pension funding, except compulsory social security",Count,Persons,56
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Activities auxiliary to financial services and insurance activities,Count,Persons,34
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Real estate activities,Count,Persons,93
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Legal and accounting activities,Count,Persons,128
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Activities of head offices; management consultancy activities,Count,Persons,35
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Architectural and engineering activities; technical testing and analysis,Count,Persons,68
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Scientific research and development,Count,Persons,29
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Advertising and market research,Count,Persons,49
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Other professional, scientific and technical activities",Count,Persons,54
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Veterinary activities,Count,Persons,2
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Rental and leasing activities,Count,Persons,16
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Employment activities,Count,Persons,51
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Travel agency, tour operator and other reservation service and related activities",Count,Persons,41
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Security and investigation activities,Count,Persons,61
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Services to buildings and landscape activities,Count,Persons,113
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Office administrative, office support and other business support activities",Count,Persons,63
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Public administration and defence; compulsory social security,Count,Persons,240
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Education,Count,Persons,581
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Human health activities,Count,Persons,471
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Residential care activities,Count,Persons,63
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Social work activities without accommodation,Count,Persons,248
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Creative, arts and entertainment activities",Count,Persons,94
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Libraries, archives, museums and other cultural activities",Count,Persons,15
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Gambling and betting activities,Count,Persons,5
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Sports activities and amusement and recreation activities,Count,Persons,56
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Activities of membership organisations,Count,Persons,33
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Repair of computers and personal and household goods,Count,Persons,3
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Other personal service activities,Count,Persons,46
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Activities of households as employers of domestic personnel,Count,Persons,1
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Undifferentiated goods- and services-producing activities of private households for own use,Count,Persons,0
E02001259,Trafford 001,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Activities of extraterritorial organisations and bodies,Count,Persons,5
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Does not apply,Count,Persons,3883
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Crop and animal production, hunting and related service activities",Count,Persons,5
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Forestry and logging,Count,Persons,1
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Fishing and aquaculture,Count,Persons,0
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Mining of coal and lignite,Count,Persons,0
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Extraction of crude petroleum and natural gas,Count,Persons,2
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Mining of metal ores,Count,Persons,0
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Other mining and quarrying,Count,Persons,0
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Mining support service activities,Count,Persons,0
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of food products,Count,Persons,45
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of beverages,Count,Persons,1
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of tobacco products,Count,Persons,0
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of textiles,Count,Persons,3
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of wearing apparel,Count,Persons,4
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of leather and related products,Count,Persons,0
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Count,Persons,2
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of paper and paper products,Count,Persons,5
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Printing and reproduction of recorded media,Count,Persons,15
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of coke and refined petroleum products,Count,Persons,1
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of chemicals and chemical products,Count,Persons,12
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of basic pharmaceutical products and pharmaceutical preparations,Count,Persons,14
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of rubber and plastic products,Count,Persons,10
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of other non-metallic mineral products,Count,Persons,4
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of basic metals,Count,Persons,2
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Manufacture of fabricated metal products, except machinery and equipment",Count,Persons,11
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Manufacture of computer, electrical and optical products",Count,Persons,11
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of electrical equipment,Count,Persons,5
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of machinery and equipment not otherwise specified,Count,Persons,17
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Manufacture of motor vehicles, trailers and semi-trailers",Count,Persons,9
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of other transport equipment,Count,Persons,4
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Manufacture of furniture,Count,Persons,10
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Other Manufacturing,Count,Persons,46
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Repair and installation of machinery and equipment,Count,Persons,2
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Electricity, gas, steam and air conditioning supply",Count,Persons,29
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Water collection, treatment and supply",Count,Persons,19
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Sewerage,Count,Persons,2
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Waste collection, treatment and disposal activities; materials recovery",Count,Persons,18
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Remediation activities and other waste management services,Count,Persons,2
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Construction of buildings; Civil engineering; Specialised construction activities,Count,Persons,271
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Wholesale and retail trade and repair of motor vehicles and motorcycles,Count,Persons,70
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Wholesale trade, except of motor vehicles and motorcycles",Count,Persons,101
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Retail trade, except of motor vehicles and motorcycles",Count,Persons,337
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Wholesale and retail not otherwise specified,Count,Persons,17
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Land transport and transport via pipelines,Count,Persons,79
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Water transport,Count,Persons,4
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Air transport,Count,Persons,4
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Warehousing and support activities for transportation,Count,Persons,34
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Postal and courier activities,Count,Persons,35
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Accommodation,Count,Persons,9
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Food and beverage service activities,Count,Persons,122
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Publishing activities,Count,Persons,8
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Motion picture, video and television production, sound recording and music publishing activities",Count,Persons,14
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Programming and broadcasting activities,Count,Persons,8
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Telecommunications,Count,Persons,50
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Computer programming, consultancy and related activities",Count,Persons,115
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Information service activities,Count,Persons,3
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Financial service activities, except insurance and pension funding",Count,Persons,81
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Insurance, reinsurance and pension funding, except compulsory social security",Count,Persons,55
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Activities auxiliary to financial services and insurance activities,Count,Persons,61
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Real estate activities,Count,Persons,42
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Legal and accounting activities,Count,Persons,90
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Activities of head offices; management consultancy activities,Count,Persons,26
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Architectural and engineering activities; technical testing and analysis,Count,Persons,62
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Scientific research and development,Count,Persons,15
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Advertising and market research,Count,Persons,29
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Other professional, scientific and technical activities",Count,Persons,18
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Veterinary activities,Count,Persons,9
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Rental and leasing activities,Count,Persons,30
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Employment activities,Count,Persons,43
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Travel agency, tour operator and other reservation service and related activities",Count,Persons,20
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Security and investigation activities,Count,Persons,14
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Services to buildings and landscape activities,Count,Persons,66
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),"Office administrative, office support and other business support activities",Count,Persons,17
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Public administration and defence; compulsory social security,Count,Persons,227
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Education,Count,Persons,449
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Human health activities,Count,Persons,408
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Residential care activities,Count,Persons,39
E02001260,Trafford 002,Middle-layer Super Output Area,2021-03-21,Industry worked in by usual residents (aged 16 years and over in employment the week before the census),Social work activities without accommodation,Count,Persons,159
