area_code,area_name,geography,period,indicator,religion,measure,unit,value
E02001265,Trafford 007,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Count,Persons,21
E02001265,Trafford 007,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Count,Persons,437
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Count,Persons,2273
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Count,Persons,3514
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Count,Persons,23
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Count,Persons,65
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Count,Persons,16
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Count,Persons,556
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Count,Persons,103
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Count,Persons,24
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Count,Persons,351
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Count,Persons,2900
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Count,Persons,3750
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Count,Persons,28
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Count,Persons,34
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Count,Persons,8
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Count,Persons,112
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Count,Persons,31
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Count,Persons,33
E02001267,Trafford 009,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Count,Persons,349
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Count,Persons,2447
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Count,Persons,4046
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Count,Persons,21
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Count,Persons,42
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Count,Persons,13
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Count,Persons,102
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Count,Persons,9
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Count,Persons,19
E02001268,Trafford 010,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Count,Persons,339
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Count,Persons,2972
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Count,Persons,3516
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Count,Persons,36
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Count,Persons,72
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Count,Persons,27
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Count,Persons,1027
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Count,Persons,239
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Count,Persons,19
E02001269,Trafford 011,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Count,Persons,448
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Count,Persons,3545
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Count,Persons,3991
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Count,Persons,39
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Count,Persons,181
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Count,Persons,31
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Count,Persons,288
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Count,Persons,17
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Count,Persons,29
E02001270,Trafford 012,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Count,Persons,429
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Count,Persons,2381
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Count,Persons,3562
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Count,Persons,22
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Count,Persons,59
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Count,Persons,26
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Count,Persons,253
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Count,Persons,20
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Count,Persons,29
E02001271,Trafford 013,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Count,Persons,292
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Count,Persons,3061
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Count,Persons,4047
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Count,Persons,13
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Count,Persons,178
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Count,Persons,25
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Count,Persons,247
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Count,Persons,14
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Count,Persons,30
E02001272,Trafford 014,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Count,Persons,408
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Count,Persons,3702
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Count,Persons,4435
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Count,Persons,48
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Count,Persons,391
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Count,Persons,44
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Count,Persons,353
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Count,Persons,14
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Count,Persons,28
E02001273,Trafford 015,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Count,Persons,521
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Count,Persons,2224
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Count,Persons,4230
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Count,Persons,48
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Count,Persons,338
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Count,Persons,60
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Count,Persons,649
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Count,Persons,65
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Count,Persons,54
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Count,Persons,392
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Count,Persons,3487
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Count,Persons,3995
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Count,Persons,21
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Count,Persons,23
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Count,Persons,16
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Count,Persons,133
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Count,Persons,15
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Count,Persons,32
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Count,Persons,467
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Count,Persons,3095
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Count,Persons,3908
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Count,Persons,34
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Count,Persons,170
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Count,Persons,14
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Count,Persons,388
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Count,Persons,31
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Count,Persons,64
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Count,Persons,412
E02001277,Trafford 019,Middle-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Count,Persons,3294
E02001277,Trafford 019,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Count,Persons,4286
E02001277,Trafford 019,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Count,Persons,49
E02001277,Trafford 019,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Count,Persons,353
E02001277,Trafford 019,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Count,Persons,20
E02001277,Trafford 019,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Count,Persons,766
E02001277,Trafford 019,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Count,Persons,46
E02001277,Trafford 019,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Count,Persons,77
E02001277,Trafford 019,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Count,Persons,459
E02001278,Trafford 020,Middle-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Count,Persons,2868
E02001278,Trafford 020,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Count,Persons,4330
E02001278,Trafford 020,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Count,Persons,49
E02001278,Trafford 020,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Count,Persons,364
E02001278,Trafford 020,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Count,Persons,30
E02001278,Trafford 020,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Count,Persons,496
E02001278,Trafford 020,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Count,Persons,30
E02001278,Trafford 020,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Count,Persons,22
E02001278,Trafford 020,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Count,Persons,504
E02001279,Trafford 021,Middle-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Count,Persons,2752
E02001279,Trafford 021,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Count,Persons,4548
E02001279,Trafford 021,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Count,Persons,34
E02001279,Trafford 021,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Count,Persons,186
E02001279,Trafford 021,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Count,Persons,33
E02001279,Trafford 021,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Count,Persons,319
E02001279,Trafford 021,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Count,Persons,36
E02001279,Trafford 021,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Count,Persons,37
E02001279,Trafford 021,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Count,Persons,342
E02001280,Trafford 022,Middle-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Count,Persons,2675
E02001280,Trafford 022,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Count,Persons,4427
E02001280,Trafford 022,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Count,Persons,38
E02001280,Trafford 022,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Count,Persons,176
E02001280,Trafford 022,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Count,Persons,33
E02001280,Trafford 022,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Count,Persons,577
E02001280,Trafford 022,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Count,Persons,27
E02001280,Trafford 022,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Count,Persons,32
E02001280,Trafford 022,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Count,Persons,416
E02001281,Trafford 023,Middle-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Count,Persons,2327
E02001281,Trafford 023,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Count,Persons,4524
E02001281,Trafford 023,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Count,Persons,23
E02001281,Trafford 023,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Count,Persons,133
E02001281,Trafford 023,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Count,Persons,59
E02001281,Trafford 023,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Count,Persons,295
E02001281,Trafford 023,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Count,Persons,15
E02001281,Trafford 023,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Count,Persons,14
E02001281,Trafford 023,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Count,Persons,345
E02001282,Trafford 024,Middle-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Count,Persons,3852
E02001282,Trafford 024,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Count,Persons,4713
E02001282,Trafford 024,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Count,Persons,33
E02001282,Trafford 024,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Count,Persons,380
E02001282,Trafford 024,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Count,Persons,80
E02001282,Trafford 024,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Count,Persons,503
E02001282,Trafford 024,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Count,Persons,12
E02001282,Trafford 024,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Count,Persons,35
E02001282,Trafford 024,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Count,Persons,497
E02001283,Trafford 025,Middle-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Count,Persons,2985
E02001283,Trafford 025,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Count,Persons,4625
E02001283,Trafford 025,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Count,Persons,62
E02001283,Trafford 025,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Count,Persons,385
E02001283,Trafford 025,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Count,Persons,298
E02001283,Trafford 025,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Count,Persons,552
E02001283,Trafford 025,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Count,Persons,43
E02001283,Trafford 025,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Count,Persons,33
E02001283,Trafford 025,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Count,Persons,530
E02001284,Trafford 026,Middle-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Count,Persons,2520
E02001284,Trafford 026,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Count,Persons,4357
E02001284,Trafford 026,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Count,Persons,30
E02001284,Trafford 026,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Count,Persons,120
E02001284,Trafford 026,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Count,Persons,252
E02001284,Trafford 026,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Count,Persons,376
E02001284,Trafford 026,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Count,Persons,19
E02001284,Trafford 026,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Count,Persons,31
E02001284,Trafford 026,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Count,Persons,449
E02001285,Trafford 027,Middle-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Count,Persons,2202
E02001285,Trafford 027,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Count,Persons,4031
E02001285,Trafford 027,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Count,Persons,34
E02001285,Trafford 027,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Count,Persons,210
E02001285,Trafford 027,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Count,Persons,407
E02001285,Trafford 027,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Count,Persons,395
E02001285,Trafford 027,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Count,Persons,20
E02001285,Trafford 027,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Count,Persons,21
E02001285,Trafford 027,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Count,Persons,436
E02001286,Trafford 028,Middle-layer Super Output Area,2021-03-21,Religious affiliation,No religion,Count,Persons,1522
E02001286,Trafford 028,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Christian,Count,Persons,3574
E02001286,Trafford 028,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Buddhist,Count,Persons,50
E02001286,Trafford 028,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Hindu,Count,Persons,338
E02001286,Trafford 028,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Jewish,Count,Persons,816
E02001286,Trafford 028,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Muslim,Count,Persons,1423
E02001286,Trafford 028,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Sikh,Count,Persons,80
E02001286,Trafford 028,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Other religion,Count,Persons,19
E02001286,Trafford 028,Middle-layer Super Output Area,2021-03-21,Religious affiliation,Not answered,Count,Persons,458
