area_code,area_name,geography,period,indicator,religion,measure,unit,value
E08000002,Bury,Local authority,2021-03-21,Religious affiliation,Other religion: Native American Church,Count,Persons,0
E08000002,Bury,Local authority,2021-03-21,Religious affiliation,Other religion: New Age,Count,Persons,1
E08000002,Bury,Local authority,2021-03-21,Religious affiliation,Other religion: Occult,Count,Persons,3
E08000002,Bury,Local authority,2021-03-21,Religious affiliation,Other religion: Other religions,Count,Persons,156
E08000002,Bury,Local authority,2021-03-21,Religious affiliation,Other religion: Own Belief System,Count,Persons,7
E08000002,Bury,Local authority,2021-03-21,Religious affiliation,Other religion: Pagan,Count,Persons,167
E08000002,Bury,Local authority,2021-03-21,Religious affiliation,Other religion: Pantheism,Count,Persons,6
E08000002,Bury,Local authority,2021-03-21,Religious affiliation,Other religion: Rastafarian,Count,Persons,5
E08000002,Bury,Local authority,2021-03-21,Religious affiliation,Other religion: Ravidassia,Count,Persons,1
E08000002,Bury,Local authority,2021-03-21,Religious affiliation,Other religion: Reconstructionist,Count,Persons,1
E08000002,Bury,Local authority,2021-03-21,Religious affiliation,Other religion: Satanism,Count,Persons,20
E08000002,Bury,Local authority,2021-03-21,Religious affiliation,Other religion: Scientology,Count,Persons,5
E08000002,Bury,Local authority,2021-03-21,Religious affiliation,Other religion: Shamanism,Count,Persons,1
E08000002,Bury,Local authority,2021-03-21,Religious affiliation,Other religion: Shintoism,Count,Persons,3
E08000002,Bury,Local authority,2021-03-21,Religious affiliation,Other religion: Spiritual,Count,Persons,52
E08000002,Bury,Local authority,2021-03-21,Religious affiliation,Other religion: Spiritualist,Count,Persons,87
E08000002,Bury,Local authority,2021-03-21,Religious affiliation,Other religion: Taoist,Count,Persons,12
E08000002,Bury,Local authority,2021-03-21,Religious affiliation,Other religion: Theism,Count,Persons,6
E08000002,Bury,Local authority,2021-03-21,Religious affiliation,Other religion: Thelemite,Count,Persons,0
E08000002,Bury,Local authority,2021-03-21,Religious affiliation,Other religion: Traditional African Religion,Count,Persons,4
E08000002,Bury,Local authority,2021-03-21,Religious affiliation,Other religion: Unification Church,Count,Persons,0
E08000002,Bury,Local authority,2021-03-21,Religious affiliation,Other religion: Universalist,Count,Persons,0
E08000002,Bury,Local authority,2021-03-21,Religious affiliation,Other religion: Valmiki,Count,Persons,0
E08000002,Bury,Local authority,2021-03-21,Religious affiliation,Other religion: Vodun,Count,Persons,1
E08000002,Bury,Local authority,2021-03-21,Religious affiliation,Other religion: Wicca,Count,Persons,32
E08000002,Bury,Local authority,2021-03-21,Religious affiliation,Other religion: Witchcraft,Count,Persons,2
E08000002,Bury,Local authority,2021-03-21,Religious affiliation,Other religion: Yazidi,Count,Persons,6
E08000002,Bury,Local authority,2021-03-21,Religious affiliation,Other religion: Zoroastrian,Count,Persons,3
E08000002,Bury,Local authority,2021-03-21,Religious affiliation,Religion not stated,Count,Persons,9591
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Christian,Count,Persons,199873
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Buddhist,Count,Persons,3219
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Hindu,Count,Persons,6048
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Jewish,Count,Persons,2632
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Muslim,Count,Persons,122962
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Sikh,Count,Persons,2718
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,No religion: Agnostic,Count,Persons,402
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,No religion: Atheist,Count,Persons,150
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,No religion: Free Thinker,Count,Persons,3
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,No religion: Humanist,Count,Persons,86
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,No religion: No religion,Count,Persons,178396
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,No religion: Realist,Count,Persons,0
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: Alevi,Count,Persons,43
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: Animism,Count,Persons,6
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: Baha'i,Count,Persons,66
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: Believe in God,Count,Persons,27
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: Brahma Kumari,Count,Persons,3
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: Chinese Religion,Count,Persons,2
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: Church of All Religion,Count,Persons,0
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: Confucianist,Count,Persons,2
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: Deist,Count,Persons,15
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: Druid,Count,Persons,12
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: Druze,Count,Persons,2
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: Eckankar,Count,Persons,6
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: Heathen,Count,Persons,21
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: Jain,Count,Persons,191
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: Mixed Religion,Count,Persons,74
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: Mysticism,Count,Persons,0
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: Native American Church,Count,Persons,1
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: New Age,Count,Persons,4
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: Occult,Count,Persons,6
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: Other religions,Count,Persons,658
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: Own Belief System,Count,Persons,22
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: Pagan,Count,Persons,516
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: Pantheism,Count,Persons,16
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: Rastafarian,Count,Persons,93
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: Ravidassia,Count,Persons,15
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: Reconstructionist,Count,Persons,7
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: Satanism,Count,Persons,75
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: Scientology,Count,Persons,22
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: Shamanism,Count,Persons,17
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: Shintoism,Count,Persons,8
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: Spiritual,Count,Persons,370
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: Spiritualist,Count,Persons,179
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: Taoist,Count,Persons,40
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: Theism,Count,Persons,15
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: Thelemite,Count,Persons,0
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: Traditional African Religion,Count,Persons,14
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: Unification Church,Count,Persons,4
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: Universalist,Count,Persons,3
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: Valmiki,Count,Persons,0
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: Vodun,Count,Persons,6
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: Wicca,Count,Persons,105
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: Witchcraft,Count,Persons,10
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: Yazidi,Count,Persons,18
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Other religion: Zoroastrian,Count,Persons,47
E08000003,Manchester,Local authority,2021-03-21,Religious affiliation,Religion not stated,Count,Persons,32713
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Christian,Count,Persons,108720
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Buddhist,Count,Persons,468
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Hindu,Count,Persons,1222
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Jewish,Count,Persons,146
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Muslim,Count,Persons,59031
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Sikh,Count,Persons,132
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,No religion: Agnostic,Count,Persons,54
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,No religion: Atheist,Count,Persons,26
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,No religion: Free Thinker,Count,Persons,1
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,No religion: Humanist,Count,Persons,18
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,No religion: No religion,Count,Persons,60404
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,No religion: Realist,Count,Persons,1
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: Alevi,Count,Persons,3
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: Animism,Count,Persons,0
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: Baha'i,Count,Persons,3
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: Believe in God,Count,Persons,6
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: Brahma Kumari,Count,Persons,0
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: Chinese Religion,Count,Persons,0
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: Church of All Religion,Count,Persons,1
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: Confucianist,Count,Persons,0
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: Deist,Count,Persons,4
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: Druid,Count,Persons,4
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: Druze,Count,Persons,1
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: Eckankar,Count,Persons,2
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: Heathen,Count,Persons,7
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: Jain,Count,Persons,7
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: Mixed Religion,Count,Persons,9
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: Mysticism,Count,Persons,0
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: Native American Church,Count,Persons,0
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: New Age,Count,Persons,0
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: Occult,Count,Persons,0
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: Other religions,Count,Persons,138
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: Own Belief System,Count,Persons,3
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: Pagan,Count,Persons,159
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: Pantheism,Count,Persons,5
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: Rastafarian,Count,Persons,38
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: Ravidassia,Count,Persons,0
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: Reconstructionist,Count,Persons,3
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: Satanism,Count,Persons,10
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: Scientology,Count,Persons,3
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: Shamanism,Count,Persons,0
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: Shintoism,Count,Persons,2
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: Spiritual,Count,Persons,60
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: Spiritualist,Count,Persons,68
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: Taoist,Count,Persons,7
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: Theism,Count,Persons,3
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: Thelemite,Count,Persons,0
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: Traditional African Religion,Count,Persons,0
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: Unification Church,Count,Persons,0
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: Universalist,Count,Persons,1
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: Valmiki,Count,Persons,0
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: Vodun,Count,Persons,0
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: Wicca,Count,Persons,37
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: Witchcraft,Count,Persons,1
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: Yazidi,Count,Persons,0
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Other religion: Zoroastrian,Count,Persons,2
E08000004,Oldham,Local authority,2021-03-21,Religious affiliation,Religion not stated,Count,Persons,11273
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Christian,Count,Persons,104841
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Buddhist,Count,Persons,398
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Hindu,Count,Persons,613
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Jewish,Count,Persons,218
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Muslim,Count,Persons,42121
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Sikh,Count,Persons,191
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,No religion: Agnostic,Count,Persons,50
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,No religion: Atheist,Count,Persons,28
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,No religion: Free Thinker,Count,Persons,0
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,No religion: Humanist,Count,Persons,24
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,No religion: No religion,Count,Persons,64245
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,No religion: Realist,Count,Persons,0
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Other religion: Alevi,Count,Persons,9
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Other religion: Animism,Count,Persons,4
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Other religion: Baha'i,Count,Persons,8
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Other religion: Believe in God,Count,Persons,2
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Other religion: Brahma Kumari,Count,Persons,0
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Other religion: Chinese Religion,Count,Persons,0
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Other religion: Church of All Religion,Count,Persons,0
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Other religion: Confucianist,Count,Persons,0
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Other religion: Deist,Count,Persons,1
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Other religion: Druid,Count,Persons,8
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Other religion: Druze,Count,Persons,5
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Other religion: Eckankar,Count,Persons,0
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Other religion: Heathen,Count,Persons,16
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Other religion: Jain,Count,Persons,3
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Other religion: Mixed Religion,Count,Persons,11
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Other religion: Mysticism,Count,Persons,0
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Other religion: Native American Church,Count,Persons,0
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Other religion: New Age,Count,Persons,1
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Other religion: Occult,Count,Persons,1
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Other religion: Other religions,Count,Persons,170
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Other religion: Own Belief System,Count,Persons,4
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Other religion: Pagan,Count,Persons,198
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Other religion: Pantheism,Count,Persons,6
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Other religion: Rastafarian,Count,Persons,5
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Other religion: Ravidassia,Count,Persons,0
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Other religion: Reconstructionist,Count,Persons,4
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Other religion: Satanism,Count,Persons,10
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Other religion: Scientology,Count,Persons,4
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Other religion: Shamanism,Count,Persons,5
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Other religion: Shintoism,Count,Persons,0
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Other religion: Spiritual,Count,Persons,57
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Other religion: Spiritualist,Count,Persons,84
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Other religion: Taoist,Count,Persons,5
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Other religion: Theism,Count,Persons,0
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Other religion: Thelemite,Count,Persons,0
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Other religion: Traditional African Religion,Count,Persons,0
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Other religion: Unification Church,Count,Persons,0
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Other religion: Universalist,Count,Persons,1
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Other religion: Valmiki,Count,Persons,0
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Other religion: Vodun,Count,Persons,0
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Other religion: Wicca,Count,Persons,38
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Other religion: Witchcraft,Count,Persons,0
E08000005,Rochdale,Local authority,2021-03-21,Religious affiliation,Other religion: Yazidi,Count,Persons,0
